sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
TEF2,DF_E_2435889,high_m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MF,E,[-9.502683 83.34938 ],[23.247322  8.608156],[57.364815 11.370561]
LA_0011,DF_E_4396401,oggm4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-43.641983   4.946872],[-44.581367    1.0282496],[-1.439209 22.715   ]
TEM2,DF_E_4899924,high_m4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FM,E,[10.236859 58.09491 ],[  6.873902 -42.38339 ],[-17.850147  60.078884]
LA_0029,DF_E_2666340,low_mp3,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-30.894457 -80.61984 ],[ 27.24106  -38.884514],[16.94713 72.51442]
VCC2TM2,DF_E_2805596,low_m4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,[-43.591866  29.645496],[-48.828186  24.205946],[ 4.952261 43.602596]
VCC2TF1,DF_E_3484975,high_ogg,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MF,-,[-14.847809  90.27409 ],[-54.068184   8.643173],[ 6.96468 18.75521]
TEM1,DF_E_4498985,low_ogg,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MM,E,[-12.188246  84.77077 ],[  5.0621557 -36.01431  ],[ 18.778147 -16.547197]
LA_0043,DF_E_4399928,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-22.71958    -6.7807274],[-38.5584    14.113033],[ 2.4539847 33.4618   ]
TGM1,DF_E_2635015,high_mp3,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,G,[16.03098  52.731003],[-36.077175 -11.106298],[-6.9313145 29.738766 ]
VCC2TF2,DF_E_3397485,nocodec,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MF,-,[-1.1414096e-03 -9.1064163e+01],[-37.488766  38.227497],[ 43.38637  -34.456333]
VCC2TF2,DF_E_4029025,oggm4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MF,-,[-32.457733  54.49991 ],[-51.02396    9.876696],[  7.0203085 -23.986391 ]
TEF2,DF_E_4654336,oggm4a,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FF,E,[-47.67205  -14.946442],[ 10.477687 -24.656805],[23.993694 30.3939  ]
TEM2,DF_E_3641051,low_ogg,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MM,E,[-51.490242  38.341267],[-36.526066 -12.372882],[25.73195 32.84754]
TMM1,DF_E_2627310,oggm4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M,[ 29.320372 -26.78297 ],[-35.278255  23.24534 ],[-3.7489548 77.860535 ]
TFM1,DF_E_4538942,low_m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,F,[10.126418 50.291725],[-24.688148  -8.590402],[1.816228 5.042822]
LA_0018,DF_E_2132047,high_ogg,asvspoof,A08,spoof,trim,hidden,neural_vocoder_nonautoregressive,-,-,-,-,[-36.649666 -72.894226],[-10.247948   -6.8526363],[58.698204 11.010772]
LA_0026,DF_E_4239511,low_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-7.644219 54.993427],[-9.055743 14.371234],[  2.117468 -18.759472]
TEM1,DF_E_2491196,low_m4a,vcc2020,Task1-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,FM,E,[ 0.12582374 49.949757  ],[-36.907345  28.307077],[ 0.08702429 15.813074  ]
LA_0023,DF_E_4621755,low_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-31.90195  -26.344774],[ 27.604511 -27.590893],[25.005033 18.688656]
TGF1,DF_E_2825886,oggm4a,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,G,[-20.820803  23.932467],[ 25.156649 -26.604305],[-4.278829 34.25955 ]
VCC2TF2,DF_E_4887696,low_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FF,-,[-1.842662 51.49467 ],[-28.09964     3.6453316],[ 0.1400138 -2.1596978]
VCC2TM2,DF_E_3716835,oggm4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-,[-30.751614  79.203575],[-33.148663  28.896088],[5.2903676 0.6757669]
LA_0007,DF_E_3686208,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-14.976353  90.20095 ],[10.931963 -4.722109],[ 69.452446 -41.750916]
LA_0005,DF_E_4194380,low_m4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-3.2833633 83.80803  ],[-47.348164 -28.554226],[-6.139922 21.136824]
LA_0037,DF_E_4086354,mp3m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[ 0.28904092 50.39312   ],[-38.00005   10.040131],[64.94017     0.35487637]
LA_0012,DF_E_2328576,low_mp3,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-60.864925  38.58939 ],[-42.70711    -1.6633581],[ 10.8002825 -14.867304 ]
VCC2TM1,DF_E_3981649,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FM,-,[-38.447495  22.723446],[-31.321564  12.075097],[-1.0034925 -2.7433562]
TFF1,DF_E_2961874,oggm4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FF,F,[-15.841579  47.90496 ],[  9.961283 -18.856148],[-31.856997  20.918499]
TEF1,DF_E_4321061,low_ogg,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MF,E,[-31.907225  79.95545 ],[-11.236785 -36.829903],[ 38.377422 -31.512424]
VCC2TF1,DF_E_4487339,mp3m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,FF,-,[-42.976643 -11.753533],[-44.713932   8.404917],[ 34.618935 -28.149727]
TEM2,DF_E_3290955,high_ogg,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FM,E,[-15.690855 -29.845873],[ 15.56955  -46.282013],[-3.698069  8.422592]
TGM1,DF_E_4325337,low_ogg,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,G,[-27.639256  -6.840752],[ 15.923555 -38.452667],[ 8.538993 74.010605]
VCC2TM2,DF_E_3829993,high_ogg,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FM,-,[-73.86604   43.673977],[-13.568502    -0.96073234],[26.721067 17.269213]
VCC2TF1,DF_E_4643391,nocodec,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,FF,-,[-9.961323 82.74708 ],[-14.017463  14.24022 ],[ 31.614426 -40.41927 ]
VCC2TM2,DF_E_3479012,high_ogg,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MM,-,[-26.007984  50.580917],[-56.78525   12.590883],[-13.49473    -4.0986586]
TEF1,DF_E_2328949,high_ogg,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MF,E,[-79.79107  -15.921142],[-62.88114  -46.474857],[ 15.522217 -62.335308]
VCC2TM2,DF_E_4340397,low_ogg,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FM,-,[-37.788654  22.68803 ],[-44.423244  38.180744],[  2.641835 -19.05148 ]
LA_0039,DF_E_4484893,low_ogg,asvspoof,A09,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-43.343075 -67.824974],[ 0.1985984 -1.730176 ],[ 76.463554 -16.225483]
TGM1,DF_E_3901644,high_mp3,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,G,[-32.696598  48.072624],[ -5.0791593 -33.388474 ],[-85.353645 -17.527365]
TFF1,DF_E_4240353,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,F,[-57.4588   -25.227533],[-19.268208     0.21447149],[ 34.714783 -32.066837]
LA_0028,DF_E_4839329,oggm4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 31.83029  -26.349207],[ 3.4130754 -2.952603 ],[ 8.112947  -5.4633875]
TFM1,DF_E_4518584,oggm4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MM,F,[-47.11065  48.92306],[-28.532806 -38.882267],[  3.823846 -21.968216]
LA_0028,DF_E_2355875,high_m4a,asvspoof,A18,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[10.513792 59.475563],[-39.87043  -30.966831],[-2.1551597 31.423435 ]
LA_0024,DF_E_4678143,high_mp3,asvspoof,A16,spoof,notrim,progress,waveform_concatenation,-,-,-,-,[-48.190308  18.24114 ],[ -0.21185793 -19.089958  ],[ 31.230309 -73.779396]
TMM1,DF_E_4096843,high_mp3,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FM,M,[-31.068218 -28.721827],[-31.032385  30.788172],[ 45.779667 -27.192675]
TEF1,DF_E_3412273,mp3m4a,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,FF,E,[-58.31079   36.676594],[-56.303635  11.963016],[-3.27121 27.63449]
VCC2TF2,DF_E_3008546,high_ogg,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FF,-,[-48.75669 -52.12861],[-41.659657  28.813396],[ 48.6379   -29.289894]
VCC2TM2,DF_E_3747739,high_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MM,-,[-22.475653  56.628998],[-62.58983      0.23867619],[ 9.482125 -6.615402]
TMF1,DF_E_2005457,low_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FF,M,[-33.307796 -76.84138 ],[ 26.658958 -31.626049],[24.644987 29.21306 ]
VCC2TM2,DF_E_2960426,nocodec,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-,[ 5.461769 46.612617],[-27.329082  -8.749713],[ 0.27478808 -1.0641781 ]
VCC2TM1,DF_E_4125447,high_ogg,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,MM,-,[-14.406033  89.22153 ],[-22.737635   4.782559],[ 11.06284  -29.755358]
VCC2TM2,DF_E_2014718,oggm4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,[-1.1468099 81.13801  ],[-63.75871    7.269538],[-7.0010138 29.441633 ]
TMM1,DF_E_3494318,low_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FM,M,[-48.52511   19.775993],[-42.92574     5.9371653],[ 56.109787 -26.298569]
VCC2TM2,DF_E_2950547,nocodec,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,[-74.121635  38.270847],[-59.059063  17.360107],[73.12082  -4.601344]
TEF1,DF_E_3587428,nocodec,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,MF,E,[-36.077763 -74.27521 ],[  5.4293876 -33.695652 ],[10.466955 31.742804]
LA_0047,DF_E_4652593,high_mp3,asvspoof,A18,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[15.701391 94.26333 ],[-44.233578 -32.205147],[-21.386625  66.47604 ]
TGF1,DF_E_2236827,high_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FF,G,[-41.980972    5.4449735],[ -7.4098954 -15.6884365],[ 23.692871 -25.806194]
TEF1,DF_E_2442243,mp3m4a,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E,[77.04737   5.486307],[-60.541473 -44.334087],[99.083046 -8.214755]
TEF1,DF_E_3120241,low_mp3,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,FF,E,[-24.124287 -87.021065],[ 21.934303 -39.907745],[64.105354    0.56494373]
TFM1,DF_E_3934813,nocodec,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,F,[-50.051105  -9.095188],[-22.416237   -1.6555773],[ 17.912964 -20.576023]
TEM2,DF_E_4561672,high_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MM,E,[ 22.131983 -29.214937],[  3.732057 -29.114397],[-36.827145  12.764972]
LA_0008,DF_E_4712139,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-51.815784   8.161847],[  1.9235737 -47.922024 ],[-89.74911   15.321077]
TMF1,DF_E_2299417,low_ogg,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,M,[-26.402729    6.9637914],[ -6.7226114 -16.51999  ],[ 30.658825 -27.29432 ]
VCC2TF2,DF_E_3037817,high_ogg,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FF,-,[-50.24958   17.699497],[-40.96353   29.770693],[-29.816734  20.819548]
VCC2TM1,DF_E_4583303,high_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FM,-,[-29.330206  85.93636 ],[-54.292545  -5.557867],[ 76.4404   -11.913201]
TEM1,DF_E_3406259,high_mp3,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FM,E,[-44.278683  31.170073],[-53.42293    2.237364],[17.677141 39.9356  ]
LA_0018,DF_E_3730736,low_ogg,asvspoof,A15,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[-51.935852 -54.02517 ],[ -7.626325 -46.83109 ],[72.90536   -3.7646885]
LA_0011,DF_E_4369317,high_m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-86.813385  28.991003],[ -3.0222893 -37.514473 ],[ 71.66857  -12.154179]
VCC2TF2,DF_E_4785063,low_mp3,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FF,-,[-37.811745  22.64188 ],[-57.16884     3.6632218],[-3.2216291 26.11799  ]
LA_0048,DF_E_3048544,high_ogg,asvspoof,A13,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-75.17103  -6.46412],[12.169686   3.1182082],[-27.955027    7.4520936]
TEM2,DF_E_3152262,low_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FM,E,[-97.128235   3.490024],[ -2.2203166 -29.008516 ],[ 47.364914 -22.579777]
LA_0026,DF_E_2240309,high_mp3,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-43.45012  41.93163],[12.595955 13.078562],[-36.35099   10.795678]
LA_0040,DF_E_4598741,high_mp3,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-21.071468  90.0419  ],[-11.119007  -6.024465],[67.63377  -3.372195]
VCC2TF1,DF_E_2394514,low_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,[-21.919344  59.75922 ],[-63.261944 -18.36551 ],[-2.575092   4.2790422]
TFF1,DF_E_4343816,nocodec,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,F,[-23.199846  59.582474],[-12.665045  17.647234],[ 21.562786 -41.64056 ]
LA_0013,DF_E_2362698,nocodec,asvspoof,A18,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-2.4479194 83.91894  ],[ -4.984147 -29.837343],[-6.0433183 32.232674 ]
TMF1,DF_E_4136548,oggm4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,M,[-70.4524    -2.753201],[-39.21654     1.6695199],[ 46.818714 -29.016172]
VCC2TM2,DF_E_3274373,high_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,[-32.31057   57.542057],[-63.72785     7.2835226],[-15.422938   -3.8046846]
VCC2TF1,DF_E_3520268,nocodec,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-,[24.078825 64.65606 ],[-62.67568   15.576169],[-31.940905  22.111101]
TMM1,DF_E_3593258,low_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M,[-94.92068    4.590322],[ 11.224474 -14.258788],[ 5.8194413 76.64384  ]
TEF1,DF_E_4906968,mp3m4a,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,FF,E,[-50.228207 -58.920902],[-18.629501    1.8455995],[ 33.39878  -31.607307]
VCC2TF2,DF_E_4021348,mp3m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-,[-69.34478   39.767426],[-15.98239   15.452242],[ 0.12884417 80.67033   ]
TGF1,DF_E_4475731,oggm4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MF,G,[ 2.1107304 28.972065 ],[-50.073215 -79.642334],[ 75.15225  -36.268612]
LA_0024,DF_E_4106032,low_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 3.7647405 89.60463  ],[-64.00768  -17.520313],[20.194187 35.442524]
VCC2TM1,DF_E_4139135,high_m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-,[16.274214 53.92153 ],[-8.706708 13.205847],[28.376152 55.982094]
TEM1,DF_E_4909236,high_ogg,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,FM,E,[ 25.489014 -27.372343],[-11.116103 -14.209807],[ 16.866331 -16.62997 ]
TEF1,DF_E_4946634,low_mp3,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FF,E,[-44.08175  -66.341866],[  1.2811148 -38.55544  ],[ 16.645435  -11.8078375]
LA_0039,DF_E_3416925,low_ogg,asvspoof,A11,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-74.1459   -33.977154],[-38.758015    0.6904963],[-93.012535  -4.946779]
TMF1,DF_E_4611953,low_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,M,[ 32.36704 -26.15967],[15.238238   7.5428452],[ 59.941273 -22.007236]
TEF2,DF_E_3693103,high_m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E,[-11.570255 -27.515812],[ 10.886107 -17.44456 ],[19.940336 61.961216]
TMM1,DF_E_2594161,low_ogg,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MM,M,[79.193726   4.5372915],[ 27.850449 -38.233902],[22.966257 19.950804]
TGF1,DF_E_3308666,high_ogg,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,G,[-0.38820353 80.01323   ],[ -3.0914783 -17.711023 ],[-86.810555 -12.137825]
LA_0011,DF_E_4803366,low_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-13.6187525  -6.1739345],[ 27.073225 -29.111038],[20.238111 24.97811 ]
TGF1,DF_E_3396708,mp3m4a,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,FF,G,[-71.97193   15.626377],[-21.104868 -21.576283],[-16.259384  72.6918  ]
TEF2,DF_E_2430704,mp3m4a,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MF,E,[87.40738  21.048912],[-25.147137 -36.885998],[-18.902327   2.70714 ]
LA_0041,DF_E_4634842,high_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-34.31274 -74.12557],[ 25.073044 -32.76157 ],[-48.33923   50.954063]
LA_0017,DF_E_3944148,mp3m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-28.401043  58.159115],[-64.02511  -17.706736],[25.311378 26.400475]
LA_0046,DF_E_2326190,oggm4a,asvspoof,A13,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-51.292007    3.6543736],[ 3.3614395 -2.6059656],[-22.072733  49.834236]
LA_0003,DF_E_3594128,high_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[88.87458  18.997887],[-11.252851   -4.6697316],[ 0.30772638 31.269506  ]
VCC2TF2,DF_E_4712053,low_mp3,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-,[-62.509518  60.300053],[-25.372124 -41.27796 ],[-30.039564   3.531416]
LA_0036,DF_E_4831108,low_mp3,asvspoof,A15,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[-16.051346 -29.778547],[-1.3326013  -0.31001434],[ 26.082018 -39.043102]
VCC2TM1,DF_E_3448054,high_mp3,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,[ 32.973866 -25.895388],[-13.531298  -8.299536],[ 32.797752 -40.396446]
TFF1,DF_E_4300653,oggm4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,F,[-38.42686   -8.547375],[-42.2043   -12.068337],[59.166496 72.88294 ]
LA_0039,DF_E_4164446,nocodec,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[33.43494 72.40308],[-47.505424 -22.491152],[59.681305 72.762886]
TEF2,DF_E_2382491,nocodec,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FF,E,[-10.88466 -90.03252],[-15.101936 -10.755995],[69.70495   1.173511]
VCC2TM1,DF_E_4566196,high_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MM,-,[-49.12939  -49.187035],[ 28.165533 -26.943336],[-22.663698  60.800224]
LA_0018,DF_E_3313046,nocodec,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 30.820963 -26.566463],[-22.067965  -5.063863],[ 32.838383 -24.365042]
TEF1,DF_E_4998596,low_mp3,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,[-31.99972    8.068485],[-21.180935   -6.9056516],[-21.529024  53.43353 ]
LA_0037,DF_E_3682128,nocodec,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-37.492306  22.727526],[-0.6223927  2.2517676],[-14.500595  66.027855]
VCC2TM1,DF_E_4666926,low_ogg,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-,[34.18702 75.32233],[-43.402496 -23.187962],[69.60971    1.8146586]
TEF2,DF_E_4603490,high_mp3,vcc2020,Task1-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,FF,E,[-31.276789 -32.37346 ],[-51.880196  10.461885],[ 57.81453  -23.641117]
VCC2TF1,DF_E_4628549,oggm4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FF,-,[-73.86076   44.149998],[ 25.701965 -28.049408],[-4.2766433 23.028736 ]
LA_0020,DF_E_3476015,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[29.157784 65.35129 ],[-48.77052   -8.134458],[0.4791202 3.5143776]
LA_0023,DF_E_4414640,mp3m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[28.841726 70.064   ],[-31.813547 -35.143867],[16.02459 40.02179]
VCC2TM1,DF_E_2505643,nocodec,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,MM,-,[ 28.971193 -27.283205],[12.021576 16.52339 ],[ 46.402554 -36.20486 ]
LA_0015,DF_E_3922774,high_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-26.726696 -15.983822],[-10.541598    6.6397705],[ 13.222574 -27.98664 ]
LA_0044,DF_E_3321704,low_m4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[32.704586 72.626656],[ -3.1571345 -37.45098  ],[25.002014 28.70477 ]
VCC2TM2,DF_E_3090148,nocodec,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-,[-73.91337  43.17053],[ -6.3702235 -40.95321  ],[ 30.228933 -27.915228]
TGF1,DF_E_3137200,oggm4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,G,[-2.3548098 29.103502 ],[ -0.859626 -11.461189],[ 20.781384 -18.147667]
VCC2TF2,DF_E_4808776,high_mp3,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FF,-,[-83.47996   26.711475],[-57.154076   3.478298],[-4.1480227 23.581404 ]
TFM1,DF_E_4067848,low_ogg,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FM,F,[-19.89975  -27.730352],[-23.765726 -23.866524],[-26.037914  17.378658]
LA_0023,DF_E_2898219,low_m4a,asvspoof,A09,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-37.186825 -73.36235 ],[15.356141  -3.5857382],[-93.59613   13.019439]
TMM1,DF_E_3974900,low_m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,M,[-48.042503  20.403913],[16.018728   1.0071969],[-2.036726   1.9843758]
TFF1,DF_E_3127569,nocodec,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MF,F,[84.82561   9.177787],[13.283478  9.150333],[-20.888847  69.015686]
VCC2TF1,DF_E_3647015,mp3m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,[-16.105795 -22.18322 ],[-50.044506   15.8223505],[ 23.3897   -39.071106]
TEM2,DF_E_3676805,low_ogg,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E,[-4.7883005 53.26148  ],[-40.17152      0.69069606],[-24.303276   -1.3470958]
TGM1,DF_E_3883498,high_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,G,[-39.402786  54.999928],[-18.23235 -18.44673],[-22.806961  -2.185295]
TMF1,DF_E_4256776,low_ogg,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,M,[-4.7960534 27.689888 ],[  3.7564127 -42.86105  ],[13.211926  5.511329]
VCC2TF1,DF_E_4723036,low_ogg,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,FF,-,[-40.679375  44.520336],[-5.287046 14.755957],[18.371618 39.87    ]
LA_0031,DF_E_4582410,high_m4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-75.1346    -10.6341505],[-38.638557 -52.197647],[58.67566 73.30036]
